21/03/19,08:03:49,22.0,36.0
21/03/19,08:04:20,22.0,36.0
21/03/19,08:04:51,22.0,37.0
21/03/19,08:05:21,23.0,36.0
21/03/19,08:05:52,23.0,36.0
21/03/19,08:06:22,23.0,36.0
21/03/19,08:06:53,23.0,35.0
21/03/19,08:07:23,22.0,37.0
21/03/19,08:07:54,22.0,38.0
21/03/19,08:08:24,22.0,36.0
21/03/19,08:08:55,22.0,38.0
21/03/19,08:09:26,23.0,36.0
21/03/19,08:09:56,23.0,36.0
21/03/19,08:10:27,23.0,36.0
21/03/19,08:10:57,23.0,35.0
21/03/19,08:11:28,23.0,36.0
21/03/19,08:11:58,22.0,37.0
21/03/19,08:12:29,22.0,37.0
21/03/19,08:12:59,22.0,37.0
21/03/19,08:13:30,22.0,36.0
21/03/19,08:14:01,22.0,36.0
21/03/19,08:14:34,22.0,37.0
21/03/19,08:15:04,22.0,34.0
21/03/19,08:15:35,22.0,36.0
21/03/19,08:16:05,22.0,36.0
21/03/19,08:16:36,22.0,37.0
21/03/19,08:17:06,22.0,36.0
21/03/19,08:17:37,22.0,37.0
21/03/19,08:18:07,22.0,37.0
21/03/19,08:17:30,22.0,43.0
21/03/19,08:34:41,22.0,42.0
21/03/19,08:35:12,22.0,42.0
21/03/19,08:35:42,22.0,42.0
21/03/19,08:36:13,22.0,41.0
21/03/19,08:36:43,22.0,41.0
21/03/19,08:37:14,22.0,41.0
21/03/19,08:37:44,22.0,41.0
21/03/19,08:38:15,23.0,43.0
21/03/19,08:38:45,22.0,39.0
21/03/19,08:39:16,23.0,37.0
21/03/19,08:39:47,23.0,37.0
21/03/19,08:40:17,23.0,37.0
21/03/19,08:40:48,23.0,36.0
21/03/19,08:41:18,23.0,36.0
21/03/19,08:41:49,23.0,36.0
21/03/19,08:42:19,23.0,36.0
21/03/19,08:42:50,23.0,35.0
21/03/19,08:43:20,23.0,34.0
21/03/19,08:43:54,23.0,34.0
21/03/19,08:44:24,23.0,33.0
21/03/19,08:44:55,23.0,34.0
21/03/19,08:45:25,23.0,34.0
21/03/19,08:45:56,23.0,34.0
21/03/19,08:46:26,23.0,35.0
21/03/19,08:46:57,23.0,34.0
21/03/19,08:47:27,23.0,30.0
21/03/19,08:47:58,23.0,34.0
21/03/19,08:48:28,24.0,33.0
21/03/19,08:48:59,23.0,34.0
21/03/19,08:49:30,23.0,30.0
21/03/19,08:50:00,23.0,33.0
21/03/19,08:50:31,23.0,34.0
21/03/19,08:51:01,23.0,33.0
21/03/19,08:51:32,24.0,33.0
21/03/19,08:52:02,23.0,33.0
21/03/19,08:52:33,23.0,33.0
21/03/19,08:53:03,23.0,33.0
21/03/19,08:53:34,24.0,33.0
21/03/19,08:54:05,24.0,32.0
21/03/19,08:54:35,24.0,32.0
21/03/19,08:55:06,24.0,33.0
21/03/19,08:55:36,24.0,32.0
21/03/19,08:56:07,24.0,32.0
21/03/19,08:56:37,24.0,32.0
21/03/19,08:57:08,24.0,31.0
21/03/19,08:57:39,24.0,33.0
21/03/19,08:58:09,24.0,32.0
21/03/19,08:58:40,24.0,32.0
21/03/19,08:59:10,24.0,30.0
21/03/19,08:59:41,24.0,32.0
21/03/19,09:00:11,24.0,32.0
21/03/19,09:00:42,24.0,31.0
21/03/19,09:01:12,24.0,31.0
21/03/19,09:01:43,24.0,31.0
21/03/19,09:02:14,24.0,32.0
21/03/19,09:02:47,23.0,31.0
21/03/19,09:03:20,24.0,31.0
21/03/19,09:03:50,24.0,30.0
21/03/19,09:04:21,24.0,31.0
21/03/19,09:04:51,24.0,31.0
21/03/19,09:05:22,23.0,31.0
21/03/19,09:05:52,24.0,32.0
21/03/19,09:06:23,24.0,31.0
21/03/19,09:06:54,24.0,31.0
21/03/19,09:07:27,23.0,31.0
21/03/19,09:07:57,24.0,30.0
21/03/19,09:08:28,24.0,31.0
21/03/19,09:08:58,24.0,30.0
21/03/19,09:09:29,24.0,31.0
21/03/19,09:09:59,23.0,31.0
21/03/19,09:10:30,23.0,31.0
21/03/19,09:11:01,24.0,32.0
21/03/19,09:11:31,24.0,31.0
21/03/19,09:12:02,24.0,30.0
21/03/19,09:12:32,24.0,31.0
21/03/19,09:13:03,24.0,19.0
21/03/19,09:13:33,24.0,31.0
21/03/19,09:14:04,24.0,22.0
21/03/19,09:14:34,23.0,31.0
21/03/19,09:15:05,24.0,32.0
21/03/19,09:15:36,23.0,25.0
21/03/19,09:16:06,23.0,31.0
21/03/19,09:16:37,23.0,31.0
21/03/19,09:17:07,23.0,31.0
21/03/19,09:17:38,23.0,31.0
21/03/19,09:18:11,23.0,31.0
21/03/19,09:18:41,23.0,30.0
21/03/19,09:19:12,23.0,33.0
21/03/19,09:19:43,23.0,31.0
21/03/19,09:20:13,23.0,31.0
21/03/19,09:20:44,23.0,31.0
21/03/19,09:21:14,23.0,30.0
21/03/19,09:21:50,24.0,30.0
21/03/19,09:22:20,23.0,28.0
21/03/19,09:22:51,23.0,30.0
21/03/19,09:23:21,24.0,30.0
21/03/19,09:23:52,23.0,30.0
21/03/19,09:24:23,24.0,30.0
21/03/19,09:24:53,23.0,31.0
21/03/19,09:25:24,23.0,30.0
21/03/19,09:25:54,23.0,30.0
21/03/19,09:26:25,23.0,31.0
21/03/19,09:26:55,23.0,30.0
21/03/19,09:27:26,23.0,31.0
21/03/19,09:27:56,23.0,30.0
21/03/19,09:28:27,23.0,30.0
21/03/19,09:28:58,23.0,31.0
21/03/19,09:29:28,23.0,31.0
21/03/19,09:29:59,24.0,31.0
21/03/19,09:30:29,23.0,30.0
21/03/19,09:31:00,23.0,30.0
21/03/19,09:31:30,24.0,30.0
21/03/19,09:32:01,24.0,30.0
21/03/19,09:32:31,23.0,29.0
21/03/19,09:33:02,23.0,30.0
21/03/19,09:33:33,23.0,30.0
21/03/19,09:34:03,24.0,19.0
21/03/19,09:34:34,23.0,32.0
21/03/19,09:35:04,23.0,31.0
21/03/19,09:35:35,23.0,30.0
21/03/19,09:36:05,23.0,30.0
21/03/19,09:36:36,23.0,30.0
21/03/19,09:37:06,23.0,30.0
21/03/19,09:37:37,23.0,30.0
21/03/19,09:38:08,23.0,30.0
21/03/19,09:38:38,23.0,30.0
21/03/19,09:39:09,24.0,31.0
21/03/19,09:39:39,23.0,30.0
21/03/19,09:40:10,23.0,31.0
21/03/19,09:40:40,23.0,30.0
21/03/19,09:41:11,23.0,31.0
21/03/19,09:41:41,23.0,30.0
21/03/19,09:42:12,23.0,30.0
21/03/19,09:42:43,23.0,30.0
21/03/19,09:43:13,23.0,30.0
21/03/19,09:43:44,23.0,30.0
21/03/19,09:44:14,23.0,30.0
21/03/19,09:44:45,23.0,30.0
21/03/19,09:45:15,23.0,30.0
21/03/19,09:45:46,23.0,30.0
21/03/19,09:46:19,23.0,31.0
21/03/19,09:46:50,23.0,30.0
21/03/19,09:47:20,23.0,31.0
21/03/19,09:47:51,23.0,30.0
21/03/19,09:48:21,23.0,31.0
21/03/19,09:48:52,23.0,30.0
21/03/19,09:49:22,23.0,30.0
21/03/19,09:49:53,23.0,30.0
21/03/19,09:50:23,23.0,31.0
21/03/19,09:50:54,23.0,31.0
21/03/19,09:51:25,23.0,31.0
21/03/19,09:51:55,23.0,30.0
21/03/19,09:52:26,23.0,31.0
21/03/19,09:52:56,23.0,19.0
21/03/19,09:53:27,23.0,30.0
21/03/19,09:53:57,23.0,31.0
21/03/19,09:54:28,23.0,30.0
21/03/19,09:54:58,23.0,30.0
21/03/19,09:55:29,23.0,31.0
21/03/19,09:56:00,23.0,31.0
21/03/19,09:56:30,23.0,30.0
21/03/19,09:57:01,24.0,31.0
21/03/19,09:57:31,23.0,30.0
21/03/19,09:58:02,23.0,31.0
21/03/19,09:58:32,23.0,30.0
21/03/19,09:59:03,23.0,30.0
21/03/19,09:59:33,23.0,30.0
21/03/19,10:00:04,23.0,31.0
21/03/19,10:00:35,23.0,19.0
21/03/19,10:01:05,23.0,31.0
21/03/19,10:01:36,23.0,30.0
21/03/19,10:02:06,23.0,30.0
21/03/19,10:02:37,23.0,30.0
21/03/19,10:03:07,23.0,30.0
21/03/19,10:03:38,23.0,30.0
21/03/19,10:04:08,23.0,30.0
21/03/19,10:04:39,23.0,30.0
21/03/19,10:05:10,23.0,19.0
21/03/19,10:05:40,23.0,30.0
21/03/19,10:06:11,23.0,30.0
21/03/19,10:06:41,23.0,30.0
21/03/19,10:07:12,23.0,30.0
21/03/19,10:07:47,23.0,26.0
21/03/19,10:08:18,23.0,25.0
21/03/19,10:08:49,23.0,31.0
21/03/19,10:09:19,23.0,19.0
21/03/19,10:09:52,23.0,30.0
21/03/19,10:10:23,23.0,30.0
21/03/19,10:10:53,23.0,19.0
21/03/19,10:11:24,23.0,30.0
21/03/19,10:11:54,23.0,30.0
21/03/19,10:12:25,23.0,30.0
21/03/19,10:12:55,24.0,30.0
21/03/19,10:13:26,23.0,30.0
21/03/19,10:13:57,23.0,19.0
21/03/19,10:14:27,23.0,30.0
21/03/19,10:14:58,23.0,29.0
21/03/19,10:15:28,24.0,30.0
21/03/19,10:16:01,23.0,30.0
21/03/19,10:16:32,23.0,26.0
21/03/19,10:17:02,23.0,26.0
21/03/19,10:17:36,23.0,25.0
21/03/19,10:18:06,23.0,19.0
21/03/19,10:18:37,23.0,30.0
21/03/19,10:19:07,23.0,31.0
21/03/19,10:19:38,23.0,32.0
21/03/19,10:20:08,23.0,30.0
21/03/19,10:20:39,23.0,31.0
21/03/19,10:21:09,23.0,30.0
21/03/19,10:21:40,23.0,30.0
21/03/19,10:22:13,23.0,30.0
21/03/19,10:22:44,23.0,28.0
21/03/19,10:23:14,24.0,40.0
21/03/19,10:23:45,23.0,30.0
21/03/19,10:24:15,23.0,30.0
21/03/19,10:24:48,23.0,26.0
21/03/19,10:25:19,23.0,19.0
21/03/19,10:25:49,23.0,30.0
21/03/19,10:26:20,23.0,30.0
21/03/19,10:26:51,23.0,30.0
21/03/19,10:27:21,23.0,19.0
21/03/19,10:27:52,23.0,30.0
21/03/19,10:28:22,23.0,30.0
21/03/19,10:28:53,23.0,19.0
21/03/19,10:29:23,23.0,30.0
21/03/19,10:29:54,23.0,19.0
21/03/19,10:30:24,23.0,30.0
21/03/19,10:30:55,23.0,30.0
21/03/19,10:31:26,23.0,30.0
21/03/19,10:31:56,23.0,30.0
21/03/19,10:32:27,23.0,30.0
21/03/19,10:32:57,23.0,30.0
21/03/19,10:33:28,23.0,30.0
21/03/19,10:33:58,23.0,30.0
21/03/19,10:34:29,23.0,30.0
21/03/19,10:34:59,23.0,30.0
21/03/19,10:35:30,23.0,30.0
21/03/19,10:36:00,23.0,30.0
21/03/19,10:36:31,23.0,29.0
21/03/19,10:37:02,23.0,30.0
21/03/19,10:37:32,23.0,19.0
21/03/19,10:38:03,23.0,30.0
21/03/19,10:38:33,23.0,30.0
21/03/19,10:39:04,23.0,30.0
21/03/19,10:39:34,23.0,30.0
21/03/19,10:40:05,23.0,28.0
21/03/19,10:40:35,23.0,30.0
21/03/19,10:41:06,23.0,30.0
21/03/19,10:41:37,23.0,30.0
21/03/19,10:42:07,23.0,30.0
21/03/19,10:42:38,23.0,30.0
21/03/19,10:43:08,23.0,30.0
21/03/19,10:43:39,23.0,30.0
21/03/19,10:44:09,23.0,26.0
21/03/19,10:44:40,23.0,29.0
21/03/19,10:45:10,23.0,29.0
21/03/19,10:45:41,23.0,26.0
21/03/19,10:46:11,23.0,30.0
21/03/19,10:46:42,24.0,31.0
21/03/19,10:47:13,23.0,19.0
21/03/19,10:47:43,24.0,29.0
21/03/19,10:48:14,24.0,30.0
21/03/19,10:48:44,23.0,25.0
21/03/19,10:49:15,24.0,34.0
21/03/19,10:49:45,23.0,26.0
21/03/19,10:50:16,23.0,25.0
21/03/19,10:50:46,24.0,23.0
21/03/19,10:51:17,24.0,25.0
21/03/19,10:51:48,23.0,25.0
21/03/19,10:52:18,24.0,22.0
21/03/19,10:52:49,23.0,25.0
21/03/19,10:53:19,24.0,25.0
21/03/19,10:53:50,23.0,20.0
21/03/19,10:54:20,23.0,24.0
21/03/19,10:54:51,24.0,24.0
21/03/19,10:55:21,23.0,25.0
21/03/19,10:55:52,24.0,19.0
21/03/19,10:56:22,23.0,23.0
21/03/19,10:56:53,23.0,22.0
21/03/19,10:57:24,23.0,22.0
21/03/19,10:57:54,24.0,22.0
21/03/19,10:58:25,23.0,22.0
21/03/19,10:58:55,23.0,22.0
21/03/19,10:59:26,23.0,22.0
21/03/19,10:59:56,23.0,21.0
21/03/19,11:00:27,23.0,23.0
21/03/19,11:00:57,23.0,23.0
21/03/19,11:01:28,23.0,21.0
21/03/19,11:01:59,24.0,30.0
21/03/19,11:02:29,23.0,19.0
21/03/19,11:03:00,23.0,24.0
21/03/19,11:03:30,23.0,19.0
21/03/19,11:04:01,23.0,19.0
21/03/19,11:04:31,23.0,22.0
21/03/19,11:05:02,24.0,25.0
21/03/19,11:05:32,23.0,19.0
21/03/19,11:06:05,23.0,21.0
21/03/19,11:06:36,23.0,19.0
21/03/19,11:07:07,23.0,19.0
21/03/19,11:07:37,23.0,19.0
21/03/19,11:08:08,23.0,19.0
21/03/19,11:08:38,23.0,19.0
21/03/19,11:09:09,23.0,19.0
21/03/19,11:09:39,23.0,19.0
21/03/19,11:10:10,23.0,19.0
21/03/19,11:10:40,23.0,19.0
21/03/19,11:11:11,23.0,20.0
21/03/19,11:11:42,23.0,19.0
21/03/19,11:12:12,23.0,19.0
21/03/19,11:12:43,23.0,19.0
21/03/19,11:13:13,23.0,19.0
21/03/19,11:13:44,23.0,19.0
21/03/19,11:14:14,23.0,19.0
21/03/19,11:14:45,23.0,19.0
21/03/19,11:15:15,23.0,19.0
21/03/19,11:15:46,23.0,19.0
21/03/19,11:16:17,23.0,19.0
21/03/19,11:16:47,23.0,19.0
21/03/19,11:17:18,23.0,19.0
21/03/19,11:17:48,23.0,19.0
21/03/19,11:18:19,23.0,19.0
21/03/19,11:18:49,23.0,19.0
21/03/19,11:19:22,23.0,19.0
21/03/19,11:19:53,23.0,19.0
21/03/19,11:20:23,23.0,20.0
21/03/19,11:20:54,23.0,22.0
21/03/19,11:21:25,23.0,19.0
21/03/19,11:21:55,23.0,20.0
21/03/19,11:22:26,23.0,19.0
21/03/19,11:22:56,23.0,19.0
21/03/19,11:23:27,23.0,22.0
21/03/19,11:23:57,23.0,20.0
21/03/19,11:24:28,23.0,21.0
21/03/19,11:24:58,23.0,19.0
21/03/19,11:25:29,23.0,28.0
21/03/19,11:26:00,23.0,29.0
21/03/19,11:26:30,24.0,20.0
21/03/19,11:27:01,23.0,20.0
21/03/19,11:27:31,23.0,21.0
21/03/19,11:28:02,23.0,19.0
21/03/19,11:28:32,23.0,19.0
21/03/19,11:29:03,23.0,19.0
21/03/19,11:29:33,23.0,19.0
21/03/19,11:30:04,23.0,20.0
21/03/19,11:30:35,23.0,21.0
21/03/19,11:31:05,23.0,21.0
21/03/19,11:31:36,23.0,20.0
21/03/19,11:32:06,23.0,22.0
21/03/19,11:32:37,23.0,20.0
21/03/19,11:33:07,23.0,20.0
21/03/19,11:33:38,23.0,21.0
21/03/19,11:34:08,23.0,21.0
21/03/19,11:34:39,23.0,21.0
21/03/19,11:35:10,23.0,20.0
21/03/19,11:35:40,23.0,22.0
21/03/19,11:36:11,23.0,23.0
21/03/19,11:36:41,23.0,19.0
21/03/19,11:37:12,23.0,21.0
21/03/19,11:37:42,23.0,19.0
21/03/19,11:38:13,23.0,23.0
21/03/19,11:38:43,23.0,22.0
21/03/19,11:39:14,23.0,24.0
21/03/19,11:39:44,23.0,19.0
21/03/19,11:40:15,23.0,25.0
21/03/19,11:40:46,23.0,19.0
21/03/19,11:41:19,23.0,19.0
21/03/19,11:41:49,23.0,19.0
21/03/19,11:42:20,23.0,19.0
21/03/19,11:42:50,23.0,19.0
21/03/19,11:43:21,23.0,21.0
21/03/19,11:43:51,23.0,19.0
21/03/19,11:44:22,23.0,20.0
21/03/19,11:44:53,23.0,22.0
21/03/19,11:45:23,23.0,19.0
21/03/19,11:45:54,23.0,19.0
21/03/19,11:46:24,23.0,21.0
21/03/19,11:46:55,23.0,19.0
21/03/19,11:47:25,23.0,19.0
21/03/19,11:47:56,23.0,19.0
21/03/19,11:48:26,23.0,19.0
21/03/19,11:48:57,23.0,22.0
21/03/19,11:49:28,23.0,19.0
21/03/19,11:49:58,23.0,19.0
21/03/19,11:50:29,23.0,19.0
21/03/19,11:50:59,23.0,19.0
21/03/19,11:51:30,23.0,19.0
21/03/19,11:52:00,23.0,19.0
21/03/19,11:52:31,23.0,19.0
21/03/19,11:53:01,23.0,19.0
21/03/19,11:53:32,23.0,19.0
21/03/19,11:54:03,23.0,19.0
21/03/19,11:54:33,23.0,19.0
21/03/19,11:55:04,24.0,19.0
21/03/19,11:55:34,23.0,19.0
21/03/19,11:56:05,23.0,19.0
21/03/19,11:56:35,23.0,19.0
21/03/19,11:57:06,23.0,19.0
21/03/19,11:57:36,23.0,19.0
21/03/19,11:58:07,23.0,19.0
21/03/19,11:58:38,23.0,19.0
21/03/19,11:59:08,23.0,19.0
21/03/19,11:59:39,23.0,19.0
21/03/19,12:00:09,23.0,19.0
21/03/19,12:00:40,23.0,19.0
21/03/19,12:01:10,23.0,19.0
21/03/19,12:01:41,24.0,19.0
21/03/19,12:02:11,23.0,19.0
21/03/19,12:02:42,23.0,19.0
21/03/19,12:03:15,23.0,19.0
21/03/19,12:03:46,24.0,19.0
21/03/19,12:04:16,23.0,19.0
21/03/19,12:04:47,23.0,19.0
21/03/19,12:05:17,23.0,19.0
21/03/19,12:05:48,23.0,19.0
21/03/19,12:06:18,23.0,19.0
21/03/19,12:06:49,23.0,19.0
21/03/19,12:07:20,24.0,19.0
21/03/19,12:07:50,23.0,19.0
21/03/19,12:08:21,23.0,19.0
21/03/19,12:08:51,23.0,19.0
21/03/19,12:09:22,23.0,19.0
21/03/19,12:09:52,23.0,19.0
21/03/19,12:10:23,23.0,19.0
21/03/19,12:10:53,23.0,19.0
21/03/19,12:11:24,23.0,19.0
21/03/19,12:11:54,23.0,19.0
21/03/19,12:12:25,23.0,19.0
21/03/19,12:12:56,23.0,21.0
21/03/19,12:13:26,23.0,19.0
21/03/19,12:13:57,23.0,19.0
21/03/19,12:14:27,23.0,19.0
21/03/19,12:14:58,23.0,19.0
21/03/19,12:15:28,23.0,19.0
21/03/19,12:15:59,23.0,19.0
21/03/19,12:16:29,23.0,19.0
21/03/19,12:17:00,23.0,19.0
21/03/19,12:17:31,23.0,19.0
21/03/19,12:18:01,23.0,20.0
21/03/19,12:18:32,23.0,19.0
21/03/19,12:19:02,23.0,19.0
21/03/19,12:19:33,23.0,19.0
21/03/19,12:20:03,23.0,19.0
21/03/19,12:20:34,23.0,19.0
21/03/19,12:21:04,23.0,19.0
21/03/19,12:21:35,23.0,19.0
21/03/19,12:22:06,23.0,19.0
21/03/19,12:22:39,23.0,19.0
21/03/19,12:23:09,23.0,19.0
21/03/19,12:23:40,23.0,19.0
21/03/19,12:24:10,23.0,19.0
21/03/19,12:24:41,23.0,19.0
21/03/19,12:25:11,23.0,19.0
21/03/19,12:25:50,23.0,19.0
21/03/19,12:26:23,23.0,19.0
21/03/19,12:26:53,23.0,19.0
21/03/19,12:27:24,23.0,19.0
21/03/19,12:27:54,23.0,19.0
21/03/19,12:28:25,23.0,19.0
21/03/19,12:28:55,23.0,19.0
21/03/19,12:29:26,23.0,19.0
21/03/19,12:29:56,23.0,19.0
21/03/19,12:30:27,23.0,19.0
21/03/19,12:30:58,23.0,19.0
21/03/19,12:31:28,23.0,19.0
21/03/19,12:31:59,23.0,19.0
21/03/19,12:32:29,23.0,19.0
21/03/19,12:33:00,23.0,19.0
21/03/19,12:33:30,23.0,19.0
21/03/19,12:34:01,23.0,19.0
21/03/19,12:34:31,23.0,19.0
21/03/19,12:35:02,23.0,19.0
21/03/19,12:35:33,23.0,19.0
21/03/19,12:36:03,23.0,19.0
21/03/19,12:36:34,23.0,19.0
21/03/19,12:37:04,23.0,19.0
21/03/19,12:37:35,23.0,19.0
21/03/19,12:38:05,23.0,19.0
21/03/19,12:38:36,23.0,19.0
21/03/19,12:39:06,23.0,19.0
21/03/19,12:39:37,23.0,19.0
21/03/19,12:40:08,23.0,19.0
21/03/19,12:40:38,23.0,19.0
21/03/19,12:41:09,23.0,19.0
21/03/19,12:41:39,23.0,19.0
21/03/19,12:42:10,23.0,19.0
21/03/19,12:42:40,23.0,19.0
21/03/19,12:43:11,23.0,19.0
21/03/19,12:43:41,23.0,19.0
21/03/19,12:44:12,23.0,19.0
21/03/19,12:44:43,23.0,19.0
21/03/19,12:45:13,23.0,19.0
21/03/19,12:45:44,23.0,19.0
21/03/19,12:46:14,23.0,19.0
21/03/19,12:46:45,23.0,19.0
21/03/19,12:47:15,23.0,19.0
21/03/19,12:47:46,23.0,19.0
21/03/19,12:48:16,23.0,19.0
21/03/19,12:48:47,23.0,19.0
21/03/19,12:49:18,23.0,19.0
21/03/19,12:49:48,23.0,19.0
21/03/19,12:50:19,23.0,19.0
21/03/19,12:50:49,23.0,19.0
21/03/19,12:51:20,23.0,19.0
21/03/19,12:51:50,23.0,19.0
21/03/19,12:52:21,23.0,19.0
21/03/19,12:52:57,23.0,19.0
21/03/19,12:53:27,23.0,19.0
21/03/19,12:53:58,23.0,19.0
21/03/19,12:54:28,23.0,19.0
21/03/19,12:54:59,23.0,19.0
21/03/19,12:55:29,23.0,19.0
21/03/19,12:56:00,23.0,19.0
21/03/19,12:56:33,23.0,19.0
21/03/19,12:57:04,23.0,19.0
21/03/19,12:57:34,23.0,19.0
21/03/19,12:58:05,23.0,19.0
21/03/19,12:58:35,23.0,19.0
21/03/19,12:59:06,23.0,19.0
21/03/19,12:59:36,23.0,19.0
21/03/19,13:00:07,23.0,19.0
21/03/19,13:00:37,23.0,19.0
21/03/19,13:01:10,23.0,19.0
21/03/19,13:01:41,23.0,19.0
21/03/19,13:02:12,23.0,19.0
21/03/19,13:02:42,23.0,19.0
21/03/19,13:03:13,23.0,19.0
21/03/19,13:03:43,23.0,19.0
21/03/19,13:04:14,23.0,19.0
21/03/19,13:04:44,24.0,30.0
21/03/19,13:05:15,23.0,30.0
21/03/19,13:05:48,23.0,19.0
21/03/19,13:06:19,23.0,19.0
21/03/19,13:06:49,23.0,19.0
